Date,Astral,Blue Star,Britannia Inds.,Cera Sanitary.,CRISIL,eClerx Services,H.G. Infra Engg.,Ingersoll-Rand,ITC,KEI Industries,LTIMindtree,Nestle India,Persistent Sys,Ramkrishna Forg.,Tube Investments,UTI AMC,P I Industries,Akzo Nobel,Apollo Tyres,Kirloskar Oil,Safari Inds.,Godfrey Phillips,Wendt India,Narayana Hrudaya,Polycab India,AIA Engineering,Marksans Pharma,Nippon Life Ind.,Tata Elxsi,Elantas Beck,Praj Industries,Torrent Power,Dixon Technolog.,Finolex Cables,Titan Company,I O C L,Cummins India,Neuland Labs.,Vesuvius India,Time Technoplast,J B Chemicals &,NCC,Colgate-Palmoliv,Jyothy Labs,Mahanagar Gas,Dr Lal Pathlabs,TVS Motor Co.,Ganesha Ecosphe.,Shaily Engineer.,Thangamayil Jew.,Himadri Special,Natco Pharma,Uno Minda,Lumax Auto Tech.,S P Apparels,V-Guard Industri,Coromandel Inter,Gabriel India,EID Parry,Pidilite Inds.,Zydus Wellness,Kirl. Brothers,Radico Khaitan,Garware Tech.,CEAT,Aditya Vision,Nifty 500
2024-08-12,1939.1,1618.35,5644.8,10295.0,4457.8,2553.9,1610.65,4013.2,467.66,4302.45,5401.15,2473.1,4672.7,927.4,3916.15,1017.25,4438.8,3305.25,493.1,1273.65,2389.8,4446.95,14859.25,1208.3,6587.0,4816.05,196.2,639.9,6836.5,11774.85,705.8,1749.8,11666.9,1457.7,3325.0,169.15,3750.25,11696.65,505.27,342.8,1942.15,322.2,3459.95,561.0,1827.25,3229.8,2576.2,1597.3,904.9,1702.11,471.5,1491.3,1044.3,546.5,911.9,504.75,1733.45,503.5,798.3,3050.75,2314.1,1970.4,1665.05,742.18,2720.45,419.2,22915.85
2024-08-13,1909.05,1714.55,5665.25,9886.5,4526.95,2484.65,1571.8,4083.1,463.4,4334.75,5387.45,2485.65,4711.65,925.45,3971.85,1021.15,4372.8,3206.4,486.3,1242.0,2380.1,4391.8,14946.0,1198.75,6414.65,4531.25,187.85,645.75,6788.7,11777.95,735.9,1712.15,11985.5,1436.35,3384.3,164.2,3703.1,11466.25,499.61,345.7,1941.6,318.4,3455.5,547.85,1790.65,3263.15,2634.2,1577.2,914.75,1703.47,453.15,1475.55,1047.6,537.95,862.45,519.0,1716.7,491.25,776.95,3047.45,2279.9,1895.85,1658.75,745.76,2616.9,440.9,22705.8
2024-08-14,1863.8,1723.0,5660.3,10161.65,4439.7,2401.1,1521.7,3987.2,465.34,4281.6,5428.0,2474.95,4764.6,935.15,3926.25,1039.35,4331.7,3197.75,486.55,1250.55,2387.0,4341.4,14672.15,1179.15,6411.2,4560.15,214.15,639.35,6824.15,11335.55,701.5,1678.15,11912.55,1478.25,3402.2,163.75,3723.45,11558.0,477.0,382.5,1968.95,310.4,3467.3,540.8,1727.9,3204.85,2604.6,1606.0,905.45,1697.75,465.65,1458.35,1108.8,520.55,899.25,519.0,1685.45,511.9,749.4,3029.5,2221.55,1885.25,1649.9,727.65,2609.25,451.78,22672.65
2024-08-16,1889.35,1710.25,5730.05,10107.6,4503.3,2494.65,1537.9,4016.1,475.41,4296.65,5561.35,2525.85,4853.9,931.1,4004.95,1043.2,4436.8,3186.85,485.05,1270.5,2399.2,4533.25,15237.0,1183.1,6671.05,4553.25,208.85,686.55,6799.0,11296.25,711.4,1693.2,12371.45,1463.15,3444.35,167.1,3761.15,11672.15,510.66,385.0,1966.0,309.65,3534.65,553.2,1818.0,3304.2,2600.8,1770.8,1004.35,1741.4,463.9,1463.45,1154.85,520.2,880.25,524.05,1758.75,487.35,761.95,3060.05,2222.65,1980.55,1666.45,741.23,2629.8,472.58,23056.5
2024-08-19,1888.6,1730.0,5732.3,9819.85,4608.45,2694.5,1582.15,4038.8,474.09,4367.5,5674.75,2503.95,4886.55,946.65,3973.5,1058.7,4327.9,3229.45,482.85,1277.1,2357.85,5270.65,14842.0,1188.4,6639.3,4596.3,220.5,715.2,6921.9,11305.85,753.1,1673.85,12783.95,1447.85,3463.95,170.05,3754.9,11522.4,521.78,392.25,1945.7,328.15,3548.8,555.9,1837.55,3310.2,2607.9,1828.4,987.15,1741.98,487.9,1457.65,1173.05,530.6,894.6,483.7,1741.55,506.75,773.45,3054.8,2206.55,1940.05,1698.55,745.37,2708.7,480.29,23139.75
2024-08-20,1898.5,1708.8,5767.95,9688.05,4588.05,2691.35,1582.95,4039.65,471.91,4708.1,5707.95,2519.0,4929.8,925.6,4110.4,1121.35,4322.65,3207.45,499.2,1354.0,2345.8,5847.8,15068.3,1181.15,6783.15,4532.55,220.9,703.45,6925.05,11989.95,777.4,1798.1,12673.7,1461.85,3474.45,172.15,3829.6,11454.5,525.13,388.2,1942.6,318.0,3556.75,563.55,1834.1,3339.8,2636.35,1861.1,967.45,1717.61,483.7,1442.0,1159.2,524.75,897.55,477.6,1745.9,534.05,802.35,3067.8,2300.85,1932.65,1711.95,739.22,2759.65,477.44,23280.35
2024-08-21,1890.05,1704.2,5830.8,9797.55,4580.1,2752.65,1619.95,4105.65,478.01,4675.55,5713.45,2550.6,4912.1,926.3,4049.5,1152.6,4363.65,3214.55,506.05,1372.0,2383.85,5666.25,15054.95,1254.35,6784.0,4450.25,219.7,730.5,6926.2,11982.7,786.15,1722.85,12734.35,1440.3,3559.65,173.9,3832.55,11563.55,526.67,394.0,1924.35,320.15,3573.95,566.0,1857.65,3290.55,2630.25,1943.05,975.35,1810.33,483.65,1471.75,1167.1,532.1,886.0,480.0,1761.05,536.75,815.95,3058.5,2288.8,1942.95,1725.2,745.0,2825.2,477.73,23368.65
2024-08-22,1956.05,1737.55,5832.85,9761.8,4515.6,2687.7,1596.0,4207.6,477.35,4697.25,5699.5,2549.4,4958.5,956.4,4131.1,1131.2,4427.6,3237.95,507.55,1327.65,2363.55,5638.25,14793.75,1267.55,6828.65,4405.5,230.05,717.4,6957.6,11981.9,779.05,1698.35,12858.65,1454.65,3603.4,173.75,3819.5,12024.85,519.4,388.5,1938.95,320.95,3605.3,570.5,1815.45,3304.25,2705.95,2001.45,981.45,1824.19,483.8,1551.6,1135.4,538.55,897.0,468.8,1780.15,534.45,807.45,3128.6,2312.85,1917.2,1764.8,738.64,2864.95,479.77,23440.7
2024-08-23,1945.3,1723.65,5793.5,9736.0,4544.5,2720.1,1589.4,4212.55,478.39,4629.1,5646.85,2529.6,4879.4,966.5,4061.95,1134.65,4422.45,3270.3,508.5,1321.65,2372.75,5405.2,14927.05,1265.05,6744.65,4423.5,226.95,707.5,7086.4,11975.75,758.75,1671.3,13264.0,1476.4,3568.55,173.0,3821.0,12181.2,515.14,398.95,1884.2,323.3,3530.9,555.45,1767.35,3305.4,2766.75,1974.45,981.85,1862.46,527.1,1560.2,1117.0,539.0,901.2,467.55,1750.15,538.3,815.55,3085.05,2284.8,1903.8,1846.6,733.76,2846.95,484.48,23418.65
2024-08-26,1974.0,1690.85,5795.4,9765.2,4493.8,2762.85,1574.4,4175.85,478.39,4548.55,5738.4,2519.05,5001.45,950.15,4119.9,1166.25,4403.85,3237.05,502.85,1295.85,2367.3,5689.65,14593.95,1280.7,6765.3,4449.35,234.65,699.85,7715.95,12111.2,752.65,1627.65,13387.95,1479.8,3630.2,173.45,3859.25,11916.9,514.54,385.9,1901.1,321.0,3594.8,546.1,1772.55,3319.5,2776.25,1917.35,963.45,1845.5,526.55,1563.65,1097.75,543.0,908.55,477.55,1753.05,538.25,811.5,3107.45,2255.3,1845.0,1831.05,743.75,2837.3,492.6,23561.75
2024-08-27,1952.55,1724.3,5762.05,9776.9,4522.35,2810.15,1540.1,4222.65,473.57,4547.25,5749.3,2520.75,4909.75,948.8,4152.4,1144.3,4461.0,3432.85,503.95,1309.4,2365.4,5731.95,14663.0,1268.0,6769.7,4388.15,235.25,698.5,8970.35,12025.45,744.1,1689.05,13218.5,1482.15,3550.7,173.3,3765.85,12179.3,517.1,391.0,1960.6,326.95,3545.1,556.25,1778.85,3347.15,2740.7,1917.4,928.2,1884.5,530.85,1563.75,1115.6,546.4,904.1,471.25,1741.55,539.0,818.7,3099.1,2264.7,1806.8,1810.45,787.58,2875.75,501.6,23604.85
2024-08-28,1959.3,1745.9,5700.65,9579.65,4539.05,2859.4,1521.9,4199.05,470.3,4543.25,6127.5,2492.7,4996.3,946.35,4153.45,1128.9,4506.35,3528.85,497.65,1310.3,2369.1,5807.45,14524.45,1274.35,6785.45,4357.2,240.1,696.4,8231.9,12000.0,741.15,1673.35,13258.65,1464.95,3528.1,173.75,3737.45,12509.25,520.43,388.4,1968.85,323.55,3592.5,539.65,1789.75,3358.35,2739.15,1868.25,953.7,2004.59,531.85,1540.5,1126.9,538.4,891.15,460.5,1734.5,514.45,812.75,3083.6,2297.75,1757.2,1833.15,777.87,2847.4,488.95,23615.95
2024-08-29,1929.7,1696.85,5829.5,9473.15,4494.4,2837.35,1527.1,4239.2,477.68,4553.85,6127.0,2504.1,5078.6,965.15,4006.9,1114.65,4459.45,3472.25,492.8,1283.0,2350.4,6119.55,14251.8,1265.5,6749.0,4335.7,233.9,676.45,7929.05,12124.75,729.25,1659.75,13193.95,1441.95,3534.75,176.75,3733.3,12379.45,508.06,388.4,1960.1,319.8,3606.7,538.75,1777.6,3357.05,2754.25,1841.7,1026.65,1971.02,524.6,1499.55,1127.75,529.55,875.5,461.5,1729.45,513.65,814.35,3081.35,2257.25,1748.0,1817.95,755.91,2790.05,485.2,23631.4
2024-08-30,1919.75,1703.45,5856.05,9218.05,4466.9,2900.9,1557.05,4223.5,474.75,4600.5,6158.9,2504.2,5167.1,966.55,4032.15,1149.05,4495.2,3466.15,493.05,1333.65,2469.3,6506.25,14233.2,1270.45,6814.4,4294.05,238.9,672.8,7992.05,12022.9,768.15,1739.8,13186.55,1454.1,3567.15,176.95,3750.7,12520.5,537.44,400.15,1949.8,319.2,3642.05,539.35,1792.45,3422.35,2812.2,1815.25,1052.95,1970.92,522.2,1537.45,1173.6,525.6,870.6,458.7,1755.9,547.7,830.05,3122.8,2296.95,1805.85,1944.9,768.68,2754.8,486.1,23734.55
2024-09-02,1915.4,1660.9,5921.35,9295.7,4535.0,2855.9,1538.1,4279.4,482.37,4511.25,6150.7,2509.25,5204.85,956.7,4097.5,1190.35,4573.3,3426.95,498.85,1349.05,2502.3,6679.95,14680.8,1273.2,6717.95,4321.4,240.0,683.1,7792.4,12112.5,755.25,1767.45,12612.4,1449.45,3586.55,178.7,3806.45,12503.4,541.44,398.55,1969.1,321.8,3628.6,548.75,1805.35,3384.75,2790.65,1766.8,1025.7,2165.81,521.85,1537.0,1163.4,524.95,854.45,452.8,1743.3,538.6,828.35,3162.05,2197.25,1711.65,2010.15,746.91,2799.7,480.9,23760.7
2024-09-03,1925.2,1682.95,5915.35,9058.2,4641.65,2897.85,1534.75,4268.9,481.56,4456.85,6148.7,2531.3,5289.2,977.65,4088.3,1181.9,4538.75,3506.55,502.8,1360.9,2485.65,6609.65,14414.45,1273.95,6766.3,4402.8,242.7,690.65,7870.7,11982.95,755.95,1712.65,12977.2,1444.0,3619.75,176.1,3829.35,12751.5,553.03,399.85,1924.25,324.35,3634.35,551.5,1831.65,3374.75,2781.85,1790.9,1011.7,2250.2,530.7,1528.8,1173.85,520.8,884.4,464.55,1730.25,538.4,820.3,3170.6,2238.05,1733.3,1995.25,757.36,2847.8,475.4,23788.45
2024-09-04,1935.45,1702.15,5927.3,9349.45,4612.15,2870.4,1526.5,4296.9,479.29,4489.95,6070.6,2535.0,5249.85,994.2,4122.8,1189.0,4508.2,3563.4,508.4,1363.05,2495.8,6365.8,14600.5,1284.95,6716.7,4382.8,261.3,688.45,7748.85,12177.65,750.35,1735.3,12776.65,1430.9,3609.0,177.05,3867.95,12688.3,532.58,414.45,1925.95,324.65,3675.0,553.6,1837.95,3404.65,2777.0,1765.5,1001.5,2100.07,531.5,1555.15,1166.9,516.7,903.85,465.45,1724.9,532.5,832.85,3212.8,2267.6,1692.15,2001.8,730.18,2896.85,511.3,23748.9
2024-09-05,1929.4,1693.3,5849.15,9197.75,4591.25,2903.25,1522.15,4279.95,483.55,4499.85,6154.0,2509.55,5265.1,988.9,4074.9,1266.55,4511.4,3686.8,512.05,1325.4,2480.15,6393.05,14319.65,1297.6,6645.35,4359.6,259.3,707.65,7723.1,11962.9,755.95,1673.75,12414.4,1423.15,3721.4,181.2,3840.2,12794.2,530.63,424.75,1932.8,325.95,3660.05,554.7,1875.3,3405.8,2759.75,1862.3,999.35,2073.87,538.15,1554.2,1133.35,525.05,902.45,464.8,1719.2,543.55,837.5,3206.2,2267.2,1687.05,2000.25,739.87,2890.5,555.15,23762.8
2024-09-06,1899.7,1723.5,5846.0,9181.2,4614.3,2832.0,1492.25,4311.65,474.56,4417.5,6163.75,2504.25,5190.95,968.5,3899.5,1295.75,4613.8,3760.65,507.0,1323.05,2471.7,7204.35,14496.0,1345.45,6620.15,4332.3,263.0,685.8,7588.65,11861.25,735.25,1694.75,12061.35,1414.3,3693.8,176.65,3763.05,12900.55,527.6,405.25,1930.3,316.35,3655.55,546.05,1838.95,3379.55,2751.1,1932.05,995.15,2047.32,529.45,1560.0,1101.0,517.55,1073.55,466.05,1690.05,519.7,844.9,3236.25,2246.9,1646.85,1998.7,765.23,2859.25,530.9,23477.7
2024-09-09,1917.45,1790.4,5938.7,8803.95,4565.85,2774.5,1461.5,4272.0,483.88,4352.8,6148.1,2516.35,5171.15,975.4,3895.9,1263.3,4616.85,3772.95,512.45,1279.7,2429.0,6846.3,14727.65,1374.3,6658.85,4246.3,258.5,670.15,7843.5,12033.65,720.95,1672.25,12385.65,1387.4,3684.1,175.3,3673.9,12640.75,527.66,401.95,1935.15,310.45,3682.95,547.35,1846.0,3377.7,2763.85,1969.8,988.85,2075.03,529.7,1545.75,1068.95,511.45,1035.25,457.1,1706.75,509.2,844.2,3271.2,2237.8,1651.75,1977.9,752.94,2850.35,512.15,23502.15
2024-09-10,1942.25,1799.9,5966.35,8649.45,4606.3,2755.85,1566.0,4279.3,485.72,4402.7,6343.2,2538.25,5273.15,968.3,3924.45,1290.05,4694.05,3847.9,518.15,1313.55,2498.6,6761.2,14720.0,1346.1,6682.35,4386.4,263.5,674.8,7849.75,11816.3,725.0,1684.7,12507.85,1372.35,3727.95,175.55,3743.5,12487.9,542.54,418.05,1913.35,317.05,3670.55,562.2,1863.0,3369.35,2756.25,1902.6,976.0,2064.27,564.15,1545.5,1036.85,515.9,1021.7,470.2,1708.7,524.9,842.1,3233.9,2249.7,1662.85,2016.8,779.91,2843.65,524.3,23643.65
2024-09-11,1921.9,1786.65,6003.6,8536.25,4639.95,2796.1,1505.8,4334.6,486.48,4378.5,6295.95,2526.5,5292.5,970.15,3908.2,1279.9,4625.4,3785.0,523.45,1281.4,2484.5,6613.8,15033.5,1326.7,6811.85,4306.3,272.85,675.25,7717.85,11822.2,715.9,1700.05,12693.4,1380.25,3711.25,169.75,3792.05,12600.1,536.26,405.1,1867.9,310.85,3659.6,578.95,1810.4,3396.45,2758.65,1959.1,959.8,2053.47,559.45,1592.0,1026.15,512.1,1046.7,465.35,1696.65,511.4,817.4,3253.6,2251.15,1614.0,2020.6,789.43,2855.9,514.8,23531.25
2024-09-12,1938.0,1818.2,6098.9,8458.05,4671.85,2797.3,1502.3,4283.85,491.02,4401.7,6391.8,2527.8,5298.75,979.8,3945.2,1271.4,4640.3,3797.55,517.65,1296.95,2476.55,6647.45,15015.0,1370.2,6843.85,4320.5,268.1,671.05,7791.75,11655.95,721.85,1725.9,12846.85,1411.6,3763.4,173.2,3819.95,12697.5,534.32,402.7,1879.8,317.55,3642.9,568.5,1828.6,3416.25,2821.6,1943.15,978.4,2069.75,562.6,1592.6,1026.4,510.65,1008.15,462.2,1690.0,508.7,809.2,3268.45,2238.3,1645.05,2022.0,792.77,2881.85,506.6,23907.35
2024-09-13,1933.45,1887.65,6131.65,8459.5,4669.9,2816.2,1564.05,4217.65,486.05,4439.75,6416.45,2531.7,5357.9,1008.9,4101.3,1288.75,4659.35,3689.75,526.85,1287.3,2555.4,7323.75,14995.35,1307.1,6752.95,4335.95,277.35,673.9,7713.2,11703.9,727.2,1762.85,13021.4,1423.25,3767.65,173.15,3782.3,12486.6,528.05,439.75,1922.75,316.95,3623.3,556.15,1799.05,3379.95,2828.4,1935.3,974.15,2189.26,573.9,1582.9,1057.9,520.7,1001.4,459.8,1690.2,526.45,810.35,3310.05,2209.9,1628.0,2034.65,784.0,3003.15,507.0,23928.2
2024-09-16,1904.5,1936.1,6058.6,8362.45,4726.95,2767.65,1607.6,4205.15,484.45,4425.9,6423.45,2548.9,5298.25,987.85,4044.9,1267.75,4657.6,3656.15,526.65,1281.8,2531.0,8221.05,14814.0,1294.55,6721.85,4307.05,293.85,667.5,7687.45,12168.7,758.2,1780.2,13981.65,1405.1,3737.95,171.8,3818.1,12806.3,526.75,424.5,1902.0,310.85,3662.1,546.8,1818.95,3348.95,2841.3,1907.2,960.0,2138.15,593.15,1577.0,1065.2,570.2,976.05,462.95,1703.05,534.1,837.75,3302.85,2207.65,1612.75,2118.95,773.67,2991.15,503.8,23968.2
2024-09-17,1908.55,1887.45,6115.25,8382.8,4733.05,2710.5,1588.9,4217.25,480.05,4426.1,6453.1,2545.7,5356.1,988.55,4135.7,1291.8,4691.7,3696.2,518.2,1286.3,2565.8,7739.2,14903.1,1283.1,6692.55,4326.6,296.25,658.35,7710.45,12220.2,750.65,1779.95,14083.9,1416.8,3770.25,170.55,3844.8,12876.4,535.96,444.25,1875.4,315.2,3649.0,540.2,1908.7,3280.6,2818.85,1899.65,990.75,2166.15,640.7,1561.55,1056.0,558.5,970.7,468.5,1714.35,524.4,822.4,3269.9,2167.4,1613.9,2177.85,765.35,2967.75,502.55,23969.9
2024-09-18,1895.65,1880.25,6121.05,8252.35,4684.0,2701.55,1571.2,4160.0,479.67,4508.3,6366.0,2594.75,5177.55,1021.2,4022.1,1300.1,4654.65,3748.35,511.05,1276.75,2536.75,7577.85,14891.0,1274.8,6663.8,4305.05,281.25,668.2,7641.8,12237.4,736.55,1933.1,14059.75,1403.9,3723.65,168.45,3763.5,12712.35,530.55,421.4,1860.3,312.25,3632.7,540.65,1883.3,3236.85,2784.4,1888.75,977.55,2168.57,663.0,1540.25,1030.45,570.85,957.15,463.05,1728.4,514.25,812.0,3190.7,2143.4,1625.4,2257.1,745.91,2940.9,503.1,23898.65
2024-09-19,1909.4,1863.95,6126.15,8198.15,4646.15,2710.9,1526.25,4109.3,480.76,4391.2,6381.15,2634.0,5281.75,1004.75,3980.2,1278.4,4670.4,3728.6,518.6,1243.9,2534.15,7771.65,14486.5,1249.5,6476.65,4248.85,274.25,652.55,7519.7,11881.9,737.9,1844.45,13749.0,1398.05,3781.6,165.1,3728.15,12564.8,517.26,416.4,1884.5,305.4,3600.0,543.6,1916.4,3273.6,2770.0,1861.75,985.7,2121.34,659.85,1515.15,1058.85,577.0,932.45,462.05,1676.05,521.95,814.0,3243.15,2070.95,1619.3,2116.45,798.43,2816.35,492.2,23853.95
2024-09-20,1931.6,1932.3,6214.05,8245.2,4637.4,2702.15,1550.05,4074.35,487.1,4286.65,6373.35,2699.6,5356.8,1007.1,4310.65,1282.0,4724.65,3697.55,515.25,1248.35,2462.6,7609.15,14491.25,1245.25,6557.65,4293.55,318.1,664.5,7858.95,12113.1,748.35,1904.0,13994.15,1385.8,3798.7,167.25,3819.6,12749.95,529.33,413.8,1898.4,314.9,3653.15,536.5,1909.15,3296.1,2817.7,1862.4,1038.25,2160.68,641.1,1481.45,1124.15,566.7,944.55,449.25,1660.0,531.45,833.55,3292.0,2082.35,1671.45,2129.2,820.79,2850.75,514.75,24193.8
2024-09-23,1971.6,2011.55,6206.7,8243.25,4644.95,2719.05,1532.25,4050.6,488.94,4211.1,6324.5,2724.55,5328.15,1015.8,4281.75,1285.6,4689.4,3675.35,520.05,1242.1,2436.4,7358.15,14931.0,1229.5,6610.9,4295.6,313.95,693.95,7833.95,12198.5,757.4,1859.75,14252.75,1527.5,3819.1,169.6,3867.4,12279.15,589.67,406.95,1948.8,315.05,3680.1,540.4,1931.45,3283.95,2845.1,1883.95,1042.8,2262.84,644.25,1441.1,1140.15,578.45,949.45,445.85,1672.55,526.45,828.75,3294.9,2080.7,1713.95,2148.05,841.41,2933.4,517.65,24379.2
2024-09-24,2009.5,2026.3,6201.7,8320.9,4632.7,2727.8,1560.75,4126.55,487.47,4304.9,6343.05,2695.7,5393.05,994.8,4239.3,1269.9,4619.55,3670.35,528.9,1206.95,2417.2,7309.5,14706.65,1226.0,6658.15,4414.35,308.05,682.35,7915.1,12191.3,758.5,1914.1,14340.95,1487.55,3783.25,169.9,3857.0,13013.5,577.34,405.8,1940.55,310.75,3680.05,537.05,1929.3,3351.0,2869.2,1891.3,1017.85,2247.29,645.0,1414.45,1153.6,573.75,948.15,444.1,1663.25,527.5,825.35,3262.85,2027.9,1689.25,2149.1,818.55,3008.8,524.7,24389.7
2024-09-25,2023.9,2053.9,6173.8,8253.4,4545.15,2879.35,1558.15,4217.95,489.51,4223.1,6104.45,2695.75,5319.2,1003.4,4144.6,1270.95,4617.8,3670.35,544.1,1213.05,2417.6,7119.4,14601.75,1254.0,6679.55,4329.25,309.5,688.05,7830.0,12266.2,754.85,1888.25,14171.35,1459.55,3738.45,169.8,3762.05,12483.4,571.87,404.35,1909.2,308.9,3674.2,533.0,1947.45,3329.7,2871.0,1872.45,1028.15,2311.43,660.55,1417.6,1149.7,574.05,940.4,452.8,1641.95,524.5,832.85,3256.8,1989.7,1704.35,2105.85,815.11,3110.4,513.25,24371.25
2024-09-26,2008.4,2136.3,6251.6,8155.5,4590.75,2954.0,1543.3,4183.0,494.47,4198.3,6163.05,2753.25,5426.4,1009.6,4124.5,1256.55,4623.95,3632.35,561.1,1210.8,2368.3,7138.7,14669.85,1234.15,6687.0,4317.95,314.35,674.15,7831.05,12310.15,759.7,1889.2,14098.1,1458.7,3757.8,171.5,3794.0,12470.8,570.38,390.1,1887.15,306.3,3699.3,538.35,1964.3,3284.1,2888.5,1878.75,1070.1,2261.83,656.5,1382.85,1150.5,574.0,922.95,447.2,1635.3,517.35,828.45,3287.65,1987.8,1690.1,2133.45,808.22,3166.85,497.35,24496.9
2024-09-27,2003.8,2117.45,6272.75,8123.05,4559.35,2992.65,1546.1,4145.25,494.52,4200.7,6139.7,2747.15,5436.7,1017.85,4144.55,1252.55,4648.8,3783.9,546.55,1230.55,2329.25,6995.35,14795.8,1204.75,7055.45,4294.75,305.35,658.3,7775.45,12185.85,801.45,1907.15,14040.15,1443.4,3814.3,179.9,3865.05,12654.25,569.37,386.05,1838.45,302.55,3774.9,543.15,1946.45,3275.7,2945.9,1854.75,1025.4,2343.5,657.15,1413.2,1115.6,572.4,999.15,444.85,1656.35,519.85,844.45,3361.05,2010.35,1750.6,2063.35,816.01,3247.1,499.5,24489.55
2024-09-30,1989.45,2062.2,6339.05,8109.75,4661.7,3006.1,1549.45,4154.8,490.12,4296.7,6243.3,2688.95,5452.0,1007.95,4349.9,1239.55,4644.55,3778.65,547.8,1225.9,2349.3,6973.3,14445.6,1250.6,6955.25,4334.4,298.15,651.0,7727.4,12007.4,800.7,1877.1,13797.85,1411.55,3821.6,180.05,3807.1,12391.6,552.62,391.15,1875.45,301.8,3804.2,557.25,1941.45,3302.4,2841.3,1872.0,1010.5,2380.85,662.75,1420.35,1100.75,562.25,973.05,446.85,1673.95,515.25,857.2,3358.2,2013.9,1852.95,2046.45,818.56,3151.8,497.5,24245.2
2024-10-01,1974.85,2098.65,6446.1,8085.9,4640.55,3079.65,1552.55,4172.35,488.09,4315.2,6272.1,2706.8,5485.95,1012.0,4343.55,1235.05,4731.8,3937.35,550.8,1189.15,2419.0,6828.3,14372.0,1238.05,7321.45,4346.35,300.2,684.9,7767.9,12679.65,780.05,1858.6,14199.9,1421.2,3774.55,178.9,3875.95,12530.95,541.92,389.25,1835.4,304.15,3819.0,548.4,1914.35,3413.55,2836.7,1908.8,1010.05,2393.79,667.4,1400.4,1083.1,572.45,957.0,441.2,1727.7,518.6,868.6,3340.0,1953.5,1825.45,2079.0,808.24,3191.7,498.5,24271.3
2024-10-03,1919.3,2146.8,6333.95,8144.6,4496.95,3000.25,1491.9,4124.1,485.3,4269.9,6183.65,2675.6,5246.0,984.0,4183.95,1233.9,4661.35,3820.0,525.75,1174.0,2429.7,6597.25,14214.4,1229.75,7340.35,4263.85,288.7,658.65,7590.4,13279.3,757.9,1856.15,13618.25,1380.5,3677.05,171.25,3681.95,11982.5,532.31,378.05,1743.5,300.9,3839.35,538.1,1945.75,3419.9,2725.7,1958.7,970.2,2395.19,643.5,1362.6,1043.65,561.4,931.45,436.1,1670.9,504.05,848.5,3298.55,1955.25,1787.65,2041.7,812.79,3073.5,484.9,23755.45
2024-10-04,1893.65,2055.3,6202.8,7984.15,4391.9,3023.05,1497.9,4095.1,476.26,4282.3,6116.9,2599.3,5138.45,959.7,4080.6,1215.65,4585.55,3817.6,511.65,1155.65,2460.0,6616.1,14203.9,1217.8,7181.55,4257.0,289.95,659.7,7575.0,13658.05,761.1,1844.0,13638.9,1364.45,3663.2,168.65,3621.95,12109.9,528.81,376.85,1714.15,300.35,3745.5,539.8,1908.95,3494.25,2687.35,1931.25,983.5,2300.48,634.25,1354.65,1040.75,556.8,908.9,444.2,1619.55,485.15,846.7,3210.8,1947.8,1771.45,2027.4,790.81,3058.55,482.8,23534.95
2024-10-07,1885.85,1938.75,6118.1,7741.85,4294.1,3076.2,1454.35,4028.4,482.93,4110.7,6253.1,2571.5,5225.75,904.0,4033.25,1203.1,4499.25,3798.25,501.5,1114.35,2410.45,6421.7,14291.85,1230.95,7074.55,4149.25,272.85,631.9,7423.2,13562.15,734.25,1800.0,13495.85,1295.55,3587.35,162.75,3590.2,11353.8,506.87,361.9,1701.35,297.05,3693.5,532.05,1824.55,3460.9,2632.2,1826.1,932.4,2165.62,599.05,1401.6,992.95,544.5,876.25,436.0,1564.25,463.45,801.6,3155.9,1911.95,1664.95,2014.3,773.59,2958.8,473.5,23181.95
